NUTS,DISTRICT_CODE,SUB_DISTRICT_CODE,REF_YEAR,REF_DATE,SEX,AGE5,nationality_group,population_count
AT13,90200,90200,2016,2016-01-01,1,4,EEA,252
AT13,90200,90200,2017,2017-01-01,1,4,EEA,264
AT13,90200,90200,2018,2018-01-01,1,4,EEA,265
AT13,90200,90200,2019,2019-01-01,1,4,EEA,294
AT13,90200,90200,2020,2020-01-01,1,4,EEA,323
AT13,90200,90200,2021,2021-01-01,1,4,EEA,310
AT13,90200,90200,2022,2022-01-01,1,4,EEA,329
AT13,90200,90200,2023,2023-01-01,1,4,EEA,321
AT13,90200,90200,2024,2024-01-01,1,4,EEA,355
AT13,90200,90200,2025,2025-01-01,1,4,EEA,351
AT13,90200,90200,2002,2002-01-01,1,4,REU,396
AT13,90200,90200,2003,2003-01-01,1,4,REU,351
AT13,90200,90200,2004,2004-01-01,1,4,REU,362
AT13,90200,90200,2005,2005-01-01,1,4,REU,373
AT13,90200,90200,2006,2006-01-01,1,4,REU,378
AT13,90200,90200,2007,2007-01-01,1,4,REU,374
AT13,90200,90200,2008,2008-01-01,1,4,REU,382
AT13,90200,90200,2009,2009-01-01,1,4,REU,384
AT13,90200,90200,2010,2010-01-01,1,4,REU,366
AT13,90200,90200,2011,2011-01-01,1,4,REU,365
AT13,90200,90200,2012,2012-01-01,1,4,REU,382
AT13,90200,90200,2013,2013-01-01,1,4,REU,317
AT13,90200,90200,2014,2014-01-01,1,4,REU,351
AT13,90200,90200,2015,2015-01-01,1,4,REU,340
AT13,90200,90200,2016,2016-01-01,1,4,REU,344
AT13,90200,90200,2017,2017-01-01,1,4,REU,325
AT13,90200,90200,2018,2018-01-01,1,4,REU,339
AT13,90200,90200,2019,2019-01-01,1,4,REU,323
AT13,90200,90200,2020,2020-01-01,1,4,REU,343
AT13,90200,90200,2021,2021-01-01,1,4,REU,304
AT13,90200,90200,2022,2022-01-01,1,4,REU,313
AT13,90200,90200,2023,2023-01-01,1,4,REU,407
AT13,90200,90200,2024,2024-01-01,1,4,REU,478
AT13,90200,90200,2025,2025-01-01,1,4,REU,509
AT13,90200,90200,2002,2002-01-01,1,4,TCN,134
AT13,90200,90200,2003,2003-01-01,1,4,TCN,155
AT13,90200,90200,2004,2004-01-01,1,4,TCN,172
AT13,90200,90200,2005,2005-01-01,1,4,TCN,174
AT13,90200,90200,2006,2006-01-01,1,4,TCN,171
AT13,90200,90200,2007,2007-01-01,1,4,TCN,253
AT13,90200,90200,2008,2008-01-01,1,4,TCN,214
AT13,90200,90200,2009,2009-01-01,1,4,TCN,199
AT13,90200,90200,2010,2010-01-01,1,4,TCN,262
AT13,90200,90200,2011,2011-01-01,1,4,TCN,225
AT13,90200,90200,2012,2012-01-01,1,4,TCN,246
AT13,90200,90200,2013,2013-01-01,1,4,TCN,224
AT13,90200,90200,2014,2014-01-01,1,4,TCN,246
AT13,90200,90200,2015,2015-01-01,1,4,TCN,279
AT13,90200,90200,2016,2016-01-01,1,4,TCN,374
AT13,90200,90200,2017,2017-01-01,1,4,TCN,418
AT13,90200,90200,2018,2018-01-01,1,4,TCN,449
AT13,90200,90200,2019,2019-01-01,1,4,TCN,389
AT13,90200,90200,2020,2020-01-01,1,4,TCN,365
AT13,90200,90200,2021,2021-01-01,1,4,TCN,344
AT13,90200,90200,2022,2022-01-01,1,4,TCN,342
AT13,90200,90200,2023,2023-01-01,1,4,TCN,372
AT13,90200,90200,2024,2024-01-01,1,4,TCN,389
AT13,90200,90200,2025,2025-01-01,1,4,TCN,424
AT13,90200,90200,2002,2002-01-01,1,5,AUT,1822
AT13,90200,90200,2003,2003-01-01,1,5,AUT,1922
AT13,90200,90200,2004,2004-01-01,1,5,AUT,1970
AT13,90200,90200,2005,2005-01-01,1,5,AUT,2018
AT13,90200,90200,2006,2006-01-01,1,5,AUT,1990
AT13,90200,90200,2007,2007-01-01,1,5,AUT,1989
AT13,90200,90200,2008,2008-01-01,1,5,AUT,2019
AT13,90200,90200,2009,2009-01-01,1,5,AUT,2091
AT13,90200,90200,2010,2010-01-01,1,5,AUT,2182
AT13,90200,90200,2011,2011-01-01,1,5,AUT,2309
AT13,90200,90200,2012,2012-01-01,1,5,AUT,2402
AT13,90200,90200,2013,2013-01-01,1,5,AUT,2477
AT13,90200,90200,2014,2014-01-01,1,5,AUT,2480
AT13,90200,90200,2015,2015-01-01,1,5,AUT,2407
AT13,90200,90200,2016,2016-01-01,1,5,AUT,2283
AT13,90200,90200,2017,2017-01-01,1,5,AUT,2312
AT13,90200,90200,2018,2018-01-01,1,5,AUT,2241
AT13,90200,90200,2019,2019-01-01,1,5,AUT,2181
AT13,90200,90200,2020,2020-01-01,1,5,AUT,2119
AT13,90200,90200,2021,2021-01-01,1,5,AUT,2120
AT13,90200,90200,2022,2022-01-01,1,5,AUT,2112
AT13,90200,90200,2023,2023-01-01,1,5,AUT,2133
AT13,90200,90200,2024,2024-01-01,1,5,AUT,2021
AT13,90200,90200,2025,2025-01-01,1,5,AUT,2029
AT13,90200,90200,2002,2002-01-01,1,5,EEA,162
AT13,90200,90200,2003,2003-01-01,1,5,EEA,179
AT13,90200,90200,2004,2004-01-01,1,5,EEA,215
AT13,90200,90200,2005,2005-01-01,1,5,EEA,268
AT13,90200,90200,2006,2006-01-01,1,5,EEA,352
AT13,90200,90200,2007,2007-01-01,1,5,EEA,318
AT13,90200,90200,2008,2008-01-01,1,5,EEA,399
AT13,90200,90200,2009,2009-01-01,1,5,EEA,404
AT13,90200,90200,2010,2010-01-01,1,5,EEA,428
AT13,90200,90200,2011,2011-01-01,1,5,EEA,435
AT13,90200,90200,2012,2012-01-01,1,5,EEA,455
AT13,90200,90200,2013,2013-01-01,1,5,EEA,549
AT13,90200,90200,2014,2014-01-01,1,5,EEA,643
AT13,90200,90200,2015,2015-01-01,1,5,EEA,731
AT13,90200,90200,2016,2016-01-01,1,5,EEA,824
AT13,90200,90200,2017,2017-01-01,1,5,EEA,862
AT13,90200,90200,2018,2018-01-01,1,5,EEA,806
AT13,90200,90200,2019,2019-01-01,1,5,EEA,810
AT13,90200,90200,2020,2020-01-01,1,5,EEA,818
AT13,90200,90200,2021,2021-01-01,1,5,EEA,861
AT13,90200,90200,2022,2022-01-01,1,5,EEA,931
AT13,90200,90200,2023,2023-01-01,1,5,EEA,1010
AT13,90200,90200,2024,2024-01-01,1,5,EEA,994
AT13,90200,90200,2025,2025-01-01,1,5,EEA,962
AT13,90200,90200,2002,2002-01-01,1,5,REU,495
AT13,90200,90200,2003,2003-01-01,1,5,REU,556
AT13,90200,90200,2004,2004-01-01,1,5,REU,529
AT13,90200,90200,2005,2005-01-01,1,5,REU,550
AT13,90200,90200,2006,2006-01-01,1,5,REU,555
AT13,90200,90200,2007,2007-01-01,1,5,REU,592
AT13,90200,90200,2008,2008-01-01,1,5,REU,538
AT13,90200,90200,2009,2009-01-01,1,5,REU,525
AT13,90200,90200,2010,2010-01-01,1,5,REU,493
AT13,90200,90200,2011,2011-01-01,1,5,REU,491
AT13,90200,90200,2012,2012-01-01,1,5,REU,491
AT13,90200,90200,2013,2013-01-01,1,5,REU,459
AT13,90200,90200,2014,2014-01-01,1,5,REU,482
AT13,90200,90200,2015,2015-01-01,1,5,REU,526
AT13,90200,90200,2016,2016-01-01,1,5,REU,490
AT13,90200,90200,2017,2017-01-01,1,5,REU,514
AT13,90200,90200,2018,2018-01-01,1,5,REU,466
AT13,90200,90200,2019,2019-01-01,1,5,REU,440
AT13,90200,90200,2020,2020-01-01,1,5,REU,426
AT13,90200,90200,2021,2021-01-01,1,5,REU,415
AT13,90200,90200,2022,2022-01-01,1,5,REU,387
AT13,90200,90200,2023,2023-01-01,1,5,REU,450
AT13,90200,90200,2024,2024-01-01,1,5,REU,482
AT13,90200,90200,2025,2025-01-01,1,5,REU,525
AT13,90200,90200,2002,2002-01-01,1,5,TCN,176
AT13,90200,90200,2003,2003-01-01,1,5,TCN,192
AT13,90200,90200,2004,2004-01-01,1,5,TCN,215
AT13,90200,90200,2005,2005-01-01,1,5,TCN,275
AT13,90200,90200,2006,2006-01-01,1,5,TCN,263
AT13,90200,90200,2007,2007-01-01,1,5,TCN,484
AT13,90200,90200,2008,2008-01-01,1,5,TCN,517
AT13,90200,90200,2009,2009-01-01,1,5,TCN,511
AT13,90200,90200,2010,2010-01-01,1,5,TCN,487
AT13,90200,90200,2011,2011-01-01,1,5,TCN,400
AT13,90200,90200,2012,2012-01-01,1,5,TCN,446
AT13,90200,90200,2013,2013-01-01,1,5,TCN,265
AT13,90200,90200,2014,2014-01-01,1,5,TCN,311
AT13,90200,90200,2015,2015-01-01,1,5,TCN,414
AT13,90200,90200,2016,2016-01-01,1,5,TCN,523
AT13,90200,90200,2017,2017-01-01,1,5,TCN,614
AT13,90200,90200,2018,2018-01-01,1,5,TCN,616
AT13,90200,90200,2019,2019-01-01,1,5,TCN,569
AT13,90200,90200,2020,2020-01-01,1,5,TCN,574
AT13,90200,90200,2021,2021-01-01,1,5,TCN,531
AT13,90200,90200,2022,2022-01-01,1,5,TCN,558
AT13,90200,90200,2023,2023-01-01,1,5,TCN,588
AT13,90200,90200,2024,2024-01-01,1,5,TCN,599
AT13,90200,90200,2025,2025-01-01,1,5,TCN,644
AT13,90200,90200,2002,2002-01-01,1,6,AUT,2196
AT13,90200,90200,2003,2003-01-01,1,6,AUT,2201
AT13,90200,90200,2004,2004-01-01,1,6,AUT,2217
AT13,90200,90200,2005,2005-01-01,1,6,AUT,2137
AT13,90200,90200,2006,2006-01-01,1,6,AUT,2165
AT13,90200,90200,2007,2007-01-01,1,6,AUT,2186
AT13,90200,90200,2008,2008-01-01,1,6,AUT,2236
AT13,90200,90200,2009,2009-01-01,1,6,AUT,2332
AT13,90200,90200,2010,2010-01-01,1,6,AUT,2469
AT13,90200,90200,2011,2011-01-01,1,6,AUT,2452
AT13,90200,90200,2012,2012-01-01,1,6,AUT,2434
AT13,90200,90200,2013,2013-01-01,1,6,AUT,2532
AT13,90200,90200,2014,2014-01-01,1,6,AUT,2719
AT13,90200,90200,2015,2015-01-01,1,6,AUT,2817
AT13,90200,90200,2016,2016-01-01,1,6,AUT,2780
AT13,90200,90200,2017,2017-01-01,1,6,AUT,2764
AT13,90200,90200,2018,2018-01-01,1,6,AUT,2778
AT13,90200,90200,2019,2019-01-01,1,6,AUT,2650
AT13,90200,90200,2020,2020-01-01,1,6,AUT,2707
AT13,90200,90200,2021,2021-01-01,1,6,AUT,2670
AT13,90200,90200,2022,2022-01-01,1,6,AUT,2568
AT13,90200,90200,2023,2023-01-01,1,6,AUT,2605
AT13,90200,90200,2024,2024-01-01,1,6,AUT,2613
AT13,90200,90200,2025,2025-01-01,1,6,AUT,2650
AT13,90200,90200,2002,2002-01-01,1,6,EEA,248
AT13,90200,90200,2003,2003-01-01,1,6,EEA,302
AT13,90200,90200,2004,2004-01-01,1,6,EEA,346
AT13,90200,90200,2005,2005-01-01,1,6,EEA,434
AT13,90200,90200,2006,2006-01-01,1,6,EEA,498
AT13,90200,90200,2007,2007-01-01,1,6,EEA,510
AT13,90200,90200,2008,2008-01-01,1,6,EEA,537
AT13,90200,90200,2009,2009-01-01,1,6,EEA,605
AT13,90200,90200,2010,2010-01-01,1,6,EEA,638
AT13,90200,90200,2011,2011-01-01,1,6,EEA,694
AT13,90200,90200,2012,2012-01-01,1,6,EEA,631
AT13,90200,90200,2013,2013-01-01,1,6,EEA,659
AT13,90200,90200,2014,2014-01-01,1,6,EEA,792
AT13,90200,90200,2015,2015-01-01,1,6,EEA,895
AT13,90200,90200,2016,2016-01-01,1,6,EEA,996
AT13,90200,90200,2017,2017-01-01,1,6,EEA,1079
AT13,90200,90200,2018,2018-01-01,1,6,EEA,1077
AT13,90200,90200,2019,2019-01-01,1,6,EEA,1086
AT13,90200,90200,2020,2020-01-01,1,6,EEA,1100
AT13,90200,90200,2021,2021-01-01,1,6,EEA,1163
AT13,90200,90200,2022,2022-01-01,1,6,EEA,1164
AT13,90200,90200,2023,2023-01-01,1,6,EEA,1190
AT13,90200,90200,2024,2024-01-01,1,6,EEA,1196
AT13,90200,90200,2025,2025-01-01,1,6,EEA,1233
AT13,90200,90200,2002,2002-01-01,1,6,REU,565
AT13,90200,90200,2003,2003-01-01,1,6,REU,580
AT13,90200,90200,2004,2004-01-01,1,6,REU,583
AT13,90200,90200,2005,2005-01-01,1,6,REU,557
AT13,90200,90200,2006,2006-01-01,1,6,REU,622
AT13,90200,90200,2007,2007-01-01,1,6,REU,685
AT13,90200,90200,2008,2008-01-01,1,6,REU,658
AT13,90200,90200,2009,2009-01-01,1,6,REU,688
AT13,90200,90200,2010,2010-01-01,1,6,REU,656
AT13,90200,90200,2011,2011-01-01,1,6,REU,609
AT13,90200,90200,2012,2012-01-01,1,6,REU,596
AT13,90200,90200,2013,2013-01-01,1,6,REU,494
AT13,90200,90200,2014,2014-01-01,1,6,REU,499
AT13,90200,90200,2015,2015-01-01,1,6,REU,509
AT13,90200,90200,2016,2016-01-01,1,6,REU,507
AT13,90200,90200,2017,2017-01-01,1,6,REU,477
AT13,90200,90200,2018,2018-01-01,1,6,REU,469
AT13,90200,90200,2019,2019-01-01,1,6,REU,468
AT13,90200,90200,2020,2020-01-01,1,6,REU,455
AT13,90200,90200,2021,2021-01-01,1,6,REU,419
AT13,90200,90200,2022,2022-01-01,1,6,REU,412
AT13,90200,90200,2023,2023-01-01,1,6,REU,414
AT13,90200,90200,2024,2024-01-01,1,6,REU,428
AT13,90200,90200,2025,2025-01-01,1,6,REU,446
AT13,90200,90200,2002,2002-01-01,1,6,TCN,187
AT13,90200,90200,2003,2003-01-01,1,6,TCN,242
AT13,90200,90200,2004,2004-01-01,1,6,TCN,283
AT13,90200,90200,2005,2005-01-01,1,6,TCN,348
AT13,90200,90200,2006,2006-01-01,1,6,TCN,346
AT13,90200,90200,2007,2007-01-01,1,6,TCN,439
AT13,90200,90200,2008,2008-01-01,1,6,TCN,514
AT13,90200,90200,2009,2009-01-01,1,6,TCN,534
AT13,90200,90200,2010,2010-01-01,1,6,TCN,538
AT13,90200,90200,2011,2011-01-01,1,6,TCN,449
AT13,90200,90200,2012,2012-01-01,1,6,TCN,540
AT13,90200,90200,2013,2013-01-01,1,6,TCN,358
AT13,90200,90200,2014,2014-01-01,1,6,TCN,389
AT13,90200,90200,2015,2015-01-01,1,6,TCN,457
AT13,90200,90200,2016,2016-01-01,1,6,TCN,532
AT13,90200,90200,2017,2017-01-01,1,6,TCN,625
AT13,90200,90200,2018,2018-01-01,1,6,TCN,611
AT13,90200,90200,2019,2019-01-01,1,6,TCN,549
AT13,90200,90200,2020,2020-01-01,1,6,TCN,551
AT13,90200,90200,2021,2021-01-01,1,6,TCN,545
AT13,90200,90200,2022,2022-01-01,1,6,TCN,591
AT13,90200,90200,2023,2023-01-01,1,6,TCN,659
AT13,90200,90200,2024,2024-01-01,1,6,TCN,688
AT13,90200,90200,2025,2025-01-01,1,6,TCN,666
AT13,90200,90200,2002,2002-01-01,1,7,AUT,2830
AT13,90200,90200,2003,2003-01-01,1,7,AUT,2777
AT13,90200,90200,2004,2004-01-01,1,7,AUT,2631
AT13,90200,90200,2005,2005-01-01,1,7,AUT,2554
AT13,90200,90200,2006,2006-01-01,1,7,AUT,2436
AT13,90200,90200,2007,2007-01-01,1,7,AUT,2307
AT13,90200,90200,2008,2008-01-01,1,7,AUT,2235
AT13,90200,90200,2009,2009-01-01,1,7,AUT,2244
AT13,90200,90200,2010,2010-01-01,1,7,AUT,2223
AT13,90200,90200,2011,2011-01-01,1,7,AUT,2297
AT13,90200,90200,2012,2012-01-01,1,7,AUT,2382
AT13,90200,90200,2013,2013-01-01,1,7,AUT,2441
AT13,90200,90200,2014,2014-01-01,1,7,AUT,2591
AT13,90200,90200,2015,2015-01-01,1,7,AUT,2710
AT13,90200,90200,2016,2016-01-01,1,7,AUT,2698
AT13,90200,90200,2017,2017-01-01,1,7,AUT,2621
AT13,90200,90200,2018,2018-01-01,1,7,AUT,2605
AT13,90200,90200,2019,2019-01-01,1,7,AUT,2655
AT13,90200,90200,2020,2020-01-01,1,7,AUT,2712
AT13,90200,90200,2021,2021-01-01,1,7,AUT,2651
AT13,90200,90200,2022,2022-01-01,1,7,AUT,2645
AT13,90200,90200,2023,2023-01-01,1,7,AUT,2714
AT13,90200,90200,2024,2024-01-01,1,7,AUT,2784
AT13,90200,90200,2025,2025-01-01,1,7,AUT,2890
AT13,90200,90200,2002,2002-01-01,1,7,EEA,377
AT13,90200,90200,2003,2003-01-01,1,7,EEA,379
AT13,90200,90200,2004,2004-01-01,1,7,EEA,407
AT13,90200,90200,2005,2005-01-01,1,7,EEA,465
AT13,90200,90200,2006,2006-01-01,1,7,EEA,516
AT13,90200,90200,2007,2007-01-01,1,7,EEA,530
AT13,90200,90200,2008,2008-01-01,1,7,EEA,578
AT13,90200,90200,2009,2009-01-01,1,7,EEA,580
AT13,90200,90200,2010,2010-01-01,1,7,EEA,646
AT13,90200,90200,2011,2011-01-01,1,7,EEA,674
AT13,90200,90200,2012,2012-01-01,1,7,EEA,729
AT13,90200,90200,2013,2013-01-01,1,7,EEA,775
AT13,90200,90200,2014,2014-01-01,1,7,EEA,816
AT13,90200,90200,2015,2015-01-01,1,7,EEA,876
AT13,90200,90200,2016,2016-01-01,1,7,EEA,907
AT13,90200,90200,2017,2017-01-01,1,7,EEA,977
AT13,90200,90200,2018,2018-01-01,1,7,EEA,1036
AT13,90200,90200,2019,2019-01-01,1,7,EEA,1045
AT13,90200,90200,2020,2020-01-01,1,7,EEA,1137
AT13,90200,90200,2021,2021-01-01,1,7,EEA,1162
AT13,90200,90200,2022,2022-01-01,1,7,EEA,1123
AT13,90200,90200,2023,2023-01-01,1,7,EEA,1194
AT13,90200,90200,2024,2024-01-01,1,7,EEA,1209
AT13,90200,90200,2025,2025-01-01,1,7,EEA,1226
AT13,90200,90200,2002,2002-01-01,1,7,REU,574
AT13,90200,90200,2003,2003-01-01,1,7,REU,601
AT13,90200,90200,2004,2004-01-01,1,7,REU,592
AT13,90200,90200,2005,2005-01-01,1,7,REU,593
AT13,90200,90200,2006,2006-01-01,1,7,REU,558
AT13,90200,90200,2007,2007-01-01,1,7,REU,571
AT13,90200,90200,2008,2008-01-01,1,7,REU,591
AT13,90200,90200,2009,2009-01-01,1,7,REU,608
AT13,90200,90200,2010,2010-01-01,1,7,REU,563
AT13,90200,90200,2011,2011-01-01,1,7,REU,602
AT13,90200,90200,2012,2012-01-01,1,7,REU,614
AT13,90200,90200,2013,2013-01-01,1,7,REU,561
AT13,90200,90200,2014,2014-01-01,1,7,REU,579
AT13,90200,90200,2015,2015-01-01,1,7,REU,592
AT13,90200,90200,2016,2016-01-01,1,7,REU,563
AT13,90200,90200,2017,2017-01-01,1,7,REU,536
AT13,90200,90200,2018,2018-01-01,1,7,REU,490
AT13,90200,90200,2019,2019-01-01,1,7,REU,460
AT13,90200,90200,2020,2020-01-01,1,7,REU,429
AT13,90200,90200,2021,2021-01-01,1,7,REU,418
AT13,90200,90200,2022,2022-01-01,1,7,REU,375
AT13,90200,90200,2023,2023-01-01,1,7,REU,447
AT13,90200,90200,2024,2024-01-01,1,7,REU,457
AT13,90200,90200,2025,2025-01-01,1,7,REU,483
AT13,90200,90200,2002,2002-01-01,1,7,TCN,231
AT13,90200,90200,2003,2003-01-01,1,7,TCN,250
AT13,90200,90200,2004,2004-01-01,1,7,TCN,248
AT13,90200,90200,2005,2005-01-01,1,7,TCN,300
AT13,90200,90200,2006,2006-01-01,1,7,TCN,312
AT13,90200,90200,2007,2007-01-01,1,7,TCN,431
AT13,90200,90200,2008,2008-01-01,1,7,TCN,457
AT13,90200,90200,2009,2009-01-01,1,7,TCN,494
AT13,90200,90200,2010,2010-01-01,1,7,TCN,482
AT13,90200,90200,2011,2011-01-01,1,7,TCN,453
AT13,90200,90200,2012,2012-01-01,1,7,TCN,496
AT13,90200,90200,2013,2013-01-01,1,7,TCN,407
AT13,90200,90200,2014,2014-01-01,1,7,TCN,433
AT13,90200,90200,2015,2015-01-01,1,7,TCN,496
AT13,90200,90200,2016,2016-01-01,1,7,TCN,534
AT13,90200,90200,2017,2017-01-01,1,7,TCN,650
AT13,90200,90200,2018,2018-01-01,1,7,TCN,618
AT13,90200,90200,2019,2019-01-01,1,7,TCN,576
AT13,90200,90200,2020,2020-01-01,1,7,TCN,574
AT13,90200,90200,2021,2021-01-01,1,7,TCN,523
AT13,90200,90200,2022,2022-01-01,1,7,TCN,562
AT13,90200,90200,2023,2023-01-01,1,7,TCN,600
AT13,90200,90200,2024,2024-01-01,1,7,TCN,641
AT13,90200,90200,2025,2025-01-01,1,7,TCN,677
AT13,90200,90200,2002,2002-01-01,1,8,AUT,2961
AT13,90200,90200,2003,2003-01-01,1,8,AUT,3007
AT13,90200,90200,2004,2004-01-01,1,8,AUT,3006
AT13,90200,90200,2005,2005-01-01,1,8,AUT,2982
AT13,90200,90200,2006,2006-01-01,1,8,AUT,2980
AT13,90200,90200,2007,2007-01-01,1,8,AUT,2840
AT13,90200,90200,2008,2008-01-01,1,8,AUT,2744
AT13,90200,90200,2009,2009-01-01,1,8,AUT,2566
AT13,90200,90200,2010,2010-01-01,1,8,AUT,2493
AT13,90200,90200,2011,2011-01-01,1,8,AUT,2394
AT13,90200,90200,2012,2012-01-01,1,8,AUT,2301
AT13,90200,90200,2013,2013-01-01,1,8,AUT,2226
AT13,90200,90200,2014,2014-01-01,1,8,AUT,2253
AT13,90200,90200,2015,2015-01-01,1,8,AUT,2180
AT13,90200,90200,2016,2016-01-01,1,8,AUT,2253
AT13,90200,90200,2017,2017-01-01,1,8,AUT,2342
AT13,90200,90200,2018,2018-01-01,1,8,AUT,2342
AT13,90200,90200,2019,2019-01-01,1,8,AUT,2434
AT13,90200,90200,2020,2020-01-01,1,8,AUT,2519
AT13,90200,90200,2021,2021-01-01,1,8,AUT,2566
AT13,90200,90200,2022,2022-01-01,1,8,AUT,2474
AT13,90200,90200,2023,2023-01-01,1,8,AUT,2486
AT13,90200,90200,2024,2024-01-01,1,8,AUT,2565
AT13,90200,90200,2025,2025-01-01,1,8,AUT,2693
AT13,90200,90200,2002,2002-01-01,1,8,EEA,345
AT13,90200,90200,2003,2003-01-01,1,8,EEA,361
AT13,90200,90200,2004,2004-01-01,1,8,EEA,393
AT13,90200,90200,2005,2005-01-01,1,8,EEA,404
AT13,90200,90200,2006,2006-01-01,1,8,EEA,447
AT13,90200,90200,2007,2007-01-01,1,8,EEA,476
AT13,90200,90200,2008,2008-01-01,1,8,EEA,493
AT13,90200,90200,2009,2009-01-01,1,8,EEA,508
AT13,90200,90200,2010,2010-01-01,1,8,EEA,504
AT13,90200,90200,2011,2011-01-01,1,8,EEA,535
AT13,90200,90200,2012,2012-01-01,1,8,EEA,603
AT13,90200,90200,2013,2013-01-01,1,8,EEA,616
AT13,90200,90200,2014,2014-01-01,1,8,EEA,682
AT13,90200,90200,2015,2015-01-01,1,8,EEA,785
AT13,90200,90200,2016,2016-01-01,1,8,EEA,842
AT13,90200,90200,2017,2017-01-01,1,8,EEA,884
AT13,90200,90200,2018,2018-01-01,1,8,EEA,930
AT13,90200,90200,2019,2019-01-01,1,8,EEA,916
AT13,90200,90200,2020,2020-01-01,1,8,EEA,985
AT13,90200,90200,2021,2021-01-01,1,8,EEA,1005
AT13,90200,90200,2022,2022-01-01,1,8,EEA,992
AT13,90200,90200,2023,2023-01-01,1,8,EEA,980
AT13,90200,90200,2024,2024-01-01,1,8,EEA,1042
AT13,90200,90200,2025,2025-01-01,1,8,EEA,1120
AT13,90200,90200,2002,2002-01-01,1,8,REU,658
AT13,90200,90200,2003,2003-01-01,1,8,REU,615
AT13,90200,90200,2004,2004-01-01,1,8,REU,572
AT13,90200,90200,2005,2005-01-01,1,8,REU,573
AT13,90200,90200,2006,2006-01-01,1,8,REU,534
AT13,90200,90200,2007,2007-01-01,1,8,REU,522
AT13,90200,90200,2008,2008-01-01,1,8,REU,527
AT13,90200,90200,2009,2009-01-01,1,8,REU,501
AT13,90200,90200,2010,2010-01-01,1,8,REU,528
AT13,90200,90200,2011,2011-01-01,1,8,REU,517
AT13,90200,90200,2012,2012-01-01,1,8,REU,542
AT13,90200,90200,2013,2013-01-01,1,8,REU,509
AT13,90200,90200,2014,2014-01-01,1,8,REU,523
AT13,90200,90200,2015,2015-01-01,1,8,REU,533
AT13,90200,90200,2016,2016-01-01,1,8,REU,532
AT13,90200,90200,2017,2017-01-01,1,8,REU,549
AT13,90200,90200,2018,2018-01-01,1,8,REU,512
AT13,90200,90200,2019,2019-01-01,1,8,REU,517
AT13,90200,90200,2020,2020-01-01,1,8,REU,498
AT13,90200,90200,2021,2021-01-01,1,8,REU,494
AT13,90200,90200,2022,2022-01-01,1,8,REU,475
AT13,90200,90200,2023,2023-01-01,1,8,REU,509
AT13,90200,90200,2024,2024-01-01,1,8,REU,510
AT13,90200,90200,2025,2025-01-01,1,8,REU,501
AT13,90200,90200,2002,2002-01-01,1,8,TCN,257
AT13,90200,90200,2003,2003-01-01,1,8,TCN,229
AT13,90200,90200,2004,2004-01-01,1,8,TCN,209
AT13,90200,90200,2005,2005-01-01,1,8,TCN,198
AT13,90200,90200,2006,2006-01-01,1,8,TCN,210
AT13,90200,90200,2007,2007-01-01,1,8,TCN,285
AT13,90200,90200,2008,2008-01-01,1,8,TCN,321
AT13,90200,90200,2009,2009-01-01,1,8,TCN,337
AT13,90200,90200,2010,2010-01-01,1,8,TCN,378
AT13,90200,90200,2011,2011-01-01,1,8,TCN,367
AT13,90200,90200,2012,2012-01-01,1,8,TCN,366
AT13,90200,90200,2013,2013-01-01,1,8,TCN,288
AT13,90200,90200,2014,2014-01-01,1,8,TCN,321
AT13,90200,90200,2015,2015-01-01,1,8,TCN,357
AT13,90200,90200,2016,2016-01-01,1,8,TCN,422
AT13,90200,90200,2017,2017-01-01,1,8,TCN,455
AT13,90200,90200,2018,2018-01-01,1,8,TCN,506
AT13,90200,90200,2019,2019-01-01,1,8,TCN,482
AT13,90200,90200,2020,2020-01-01,1,8,TCN,520
AT13,90200,90200,2021,2021-01-01,1,8,TCN,495
AT13,90200,90200,2022,2022-01-01,1,8,TCN,496
AT13,90200,90200,2023,2023-01-01,1,8,TCN,559
AT13,90200,90200,2024,2024-01-01,1,8,TCN,543
AT13,90200,90200,2025,2025-01-01,1,8,TCN,604
AT13,90200,90200,2002,2002-01-01,1,9,AUT,2582
AT13,90200,90200,2003,2003-01-01,1,9,AUT,2701
AT13,90200,90200,2004,2004-01-01,1,9,AUT,2892
AT13,90200,90200,2005,2005-01-01,1,9,AUT,2952
AT13,90200,90200,2006,2006-01-01,1,9,AUT,2976
AT13,90200,90200,2007,2007-01-01,1,9,AUT,3039
AT13,90200,90200,2008,2008-01-01,1,9,AUT,3039
AT13,90200,90200,2009,2009-01-01,1,9,AUT,2940
AT13,90200,90200,2010,2010-01-01,1,9,AUT,2853
AT13,90200,90200,2011,2011-01-01,1,9,AUT,2744
AT13,90200,90200,2012,2012-01-01,1,9,AUT,2669
AT13,90200,90200,2013,2013-01-01,1,9,AUT,2612
AT13,90200,90200,2014,2014-01-01,1,9,AUT,2496
AT13,90200,90200,2015,2015-01-01,1,9,AUT,2404
AT13,90200,90200,2016,2016-01-01,1,9,AUT,2331
AT13,90200,90200,2017,2017-01-01,1,9,AUT,2208
AT13,90200,90200,2018,2018-01-01,1,9,AUT,2105
AT13,90200,90200,2019,2019-01-01,1,9,AUT,2109
AT13,90200,90200,2020,2020-01-01,1,9,AUT,2102
AT13,90200,90200,2021,2021-01-01,1,9,AUT,2111
AT13,90200,90200,2022,2022-01-01,1,9,AUT,2148
